Project,Package,Address,AMW,ATFD,BOvM,BUR,CBO,CC,CM,CRIX,DAC,DIT,FANOUT,FDP,Futile Abstract Pipeline,GREEDY,HIT,LOCC,NAS,NAbsM,NOA,NOAM,NOD,NODD,NOM,NOPA,NProtM,NTempF,NSPECM,NrEC,NrBM,NrFE,NrIC,NrSS,PNAS,SCHIZO,TCC,Tradition Breaker,Temporary Field Host,WMC,WOC,is abstract,is interface,is leaf-class,is root-class,Brain Class
Downloads/QualitasCorpus-20130901r/Systems/argouml-0.34,ActionOpenGoals,org.argouml.cognitive.ui.ActionOpenGoals,1,0,0,1,2,0,0,0,0,2,2,0,FALSE,0,0,21,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,FALSE,FALSE,2,1,FALSE,FALSE,TRUE,FALSE,FALSE
Downloads/QualitasCorpus-20130901r/Systems/argouml-0.34,GoalsDialog,org.argouml.cognitive.ui.GoalsDialog,1.33,5,0,1,4,0,0,0,0,2,7,3,FALSE,0,0,152,1,0,6,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,1,FALSE,FALSE,4,1,FALSE,FALSE,TRUE,FALSE,FALSE
Downloads/QualitasCorpus-20130901r/Systems/argouml-0.34,ActionResolve,org.argouml.cognitive.ui.ActionResolve,1,1,0,1,1,0,0,0,0,3,3,1,FALSE,0,0,20,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,FALSE,FALSE,2,1,FALSE,FALSE,TRUE,FALSE,FALSE
Downloads/QualitasCorpus-20130901r/Systems/argouml-0.34,ToDoItemAction,org.argouml.cognitive.ui.ToDoItemAction,1.5,0,0,1,2,1,1,0,0,2,2,0,FALSE,0,1,44,2,0,1,1,2,2,4,0,1,0,0,0,0,0,0,0,1,0,0.33,FALSE,FALSE,6,1,TRUE,FALSE,FALSE,FALSE,FALSE
Downloads/QualitasCorpus-20130901r/Systems/argouml-0.34,DismissToDoItemDialog,org.argouml.cognitive.ui.DismissToDoItemDialog,1.17,1,0,1,5,2,2,0,1,2,8,1,FALSE,0,0,193,1,0,7,1,0,0,6,0,0,1,0,0,0,0,0,0,1,0,0.2,FALSE,TRUE,7,0.5,FALSE,FALSE,TRUE,FALSE,FALSE
Downloads/QualitasCorpus-20130901r/Systems/argouml-0.34,ActionSnooze,org.argouml.cognitive.ui.ActionSnooze,1.5,1,0,1,3,0,0,0,0,3,3,1,FALSE,0,0,25,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,FALSE,FALSE,3,1,FALSE,FALSE,TRUE,FALSE,FALSE
Downloads/QualitasCorpus-20130901r/Systems/argouml-0.34,GoListToDecisionsToItems,org.argouml.cognitive.ui.GoListToDecisionsToItems,2.27,5,0,1,5,0,0,0,0,1,7,4,FALSE,0,0,138,8,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,1,0,0,FALSE,FALSE,25,1,FALSE,FALSE,TRUE,FALSE,FALSE
Downloads/QualitasCorpus-20130901r/Systems/argouml-0.34,GoListToGoalsToItems,org.argouml.cognitive.ui.GoListToGoalsToItems,2.33,5,0,1,5,0,0,0,0,1,7,4,FALSE,0,0,121,8,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,1,0,0,FALSE,FALSE,21,1,FALSE,FALSE,TRUE,FALSE,FALSE
Downloads/QualitasCorpus-20130901r/Systems/argouml-0.34,GoListToOffenderToItem,org.argouml.cognitive.ui.GoListToOffenderToItem,1.67,3,0,1,4,0,0,0,0,1,6,3,FALSE,0,0,134,8,0,2,0,0,0,9,0,0,2,0,0,0,0,0,0,1,0,0,FALSE,TRUE,15,1,FALSE,FALSE,TRUE,FALSE,FALSE
Downloads/QualitasCorpus-20130901r/Systems/argouml-0.34,GoListToPosterToItem,org.argouml.cognitive.ui.GoListToPosterToItem,1.44,5,0,1,3,0,0,0,0,1,5,3,FALSE,0,0,93,8,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,1,0,0,FALSE,FALSE,13,1,FALSE,FALSE,TRUE,FALSE,FALSE
Downloads/QualitasCorpus-20130901r/Systems/argouml-0.34,GoListToPriorityToItem,org.argouml.cognitive.ui.GoListToPriorityToItem,2.62,4,0,1,4,0,0,0,0,1,6,4,FALSE,0,0,112,7,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0,FALSE,FALSE,21,1,FALSE,FALSE,TRUE,FALSE,FALSE
Downloads/QualitasCorpus-20130901r/Systems/argouml-0.34,PriorityNode,org.argouml.cognitive.ui.PriorityNode,1.2,0,0,1,1,2,6,0,0,0,3,0,FALSE,0,0,72,0,0,6,2,0,0,5,0,0,0,0,0,0,0,0,0,-1,0,0,FALSE,FALSE,6,0.5,FALSE,FALSE,FALSE,TRUE,FALSE
Downloads/QualitasCorpus-20130901r/Systems/argouml-0.34,GoListToTypeToItem,org.argouml.cognitive.ui.GoListToTypeToItem,2.5,3,0,1,4,0,0,0,0,1,6,3,FALSE,0,0,122,7,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0,FALSE,FALSE,20,1,FALSE,FALSE,TRUE,FALSE,FALSE
Downloads/QualitasCorpus-20130901r/Systems/argouml-0.34,KnowledgeTypeNode,org.argouml.cognitive.ui.KnowledgeTypeNode,1.25,0,0,1,1,2,7,0,2,0,11,0,FALSE,0,0,52,0,0,2,1,0,0,4,0,0,0,0,0,0,0,0,0,-1,0,0,FALSE,FALSE,5,0.67,FALSE,FALSE,FALSE,TRUE,FALSE
Downloads/QualitasCorpus-20130901r/Systems/argouml-0.34,TabToDo,org.argouml.cognitive.ui.TabToDo,1.53,1,0,1,8,1,1,0,2,5,10,1,FALSE,0,0,216,9,0,9,1,0,0,17,0,1,0,0,0,0,0,0,0,0.71,0,0.07,FALSE,FALSE,26,0.93,FALSE,FALSE,TRUE,FALSE,FALSE
Downloads/QualitasCorpus-20130901r/Systems/argouml-0.34,WizDescription,org.argouml.cognitive.ui.WizDescription,5,5,0,0.25,4,1,1,0,0,5,5,4,FALSE,0,0,118,0,0,3,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,FALSE,FALSE,10,1,FALSE,FALSE,TRUE,FALSE,FALSE
Downloads/QualitasCorpus-20130901r/Systems/argouml-0.34,ToDoPane,org.argouml.cognitive.ui.ToDoPane,1.89,2,0,1,22,1,4,0,2,4,29,2,FALSE,0,0,487,15,0,16,3,0,0,28,0,1,1,0,0,0,0,0,0,0.82,0,0.08,FALSE,TRUE,53,0.86,FALSE,FALSE,TRUE,TRUE,FALSE
Downloads/QualitasCorpus-20130901r/Systems/argouml-0.34,ToDoByDecision,org.argouml.cognitive.ui.ToDoByDecision,2.6,4,0,1,5,0,0,0,0,4,7,3,FALSE,0,0,173,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0.5,FALSE,FALSE,13,1,FALSE,FALSE,TRUE,FALSE,FALSE
Downloads/QualitasCorpus-20130901r/Systems/argouml-0.34,ToDoPerspective,org.argouml.cognitive.ui.ToDoPerspective,2.38,0,0,1,0,1,1,0,0,3,0,0,FALSE,0,1,127,3,0,3,1,6,6,8,0,0,0,3,0,0,0,0,0,0.57,0,0.81,FALSE,FALSE,19,0.86,TRUE,FALSE,FALSE,FALSE,FALSE
Downloads/QualitasCorpus-20130901r/Systems/argouml-0.34,ToDoByGoal,org.argouml.cognitive.ui.ToDoByGoal,2.6,2,0,1,4,0,0,0,0,4,6,2,FALSE,0,0,121,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0.5,FALSE,FALSE,13,1,FALSE,FALSE,TRUE,FALSE,FALSE
Downloads/QualitasCorpus-20130901r/Systems/argouml-0.34,ToDoByOffender,org.argouml.cognitive.ui.ToDoByOffender,2.6,3,0,1,5,0,0,0,0,4,6,3,FALSE,0,0,156,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0.5,FALSE,FALSE,13,1,FALSE,FALSE,TRUE,FALSE,FALSE
Downloads/QualitasCorpus-20130901r/Systems/argouml-0.34,ToDoByPoster,org.argouml.cognitive.ui.ToDoByPoster,2.6,3,0,1,5,0,0,0,0,4,6,3,FALSE,0,0,139,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0.5,FALSE,FALSE,13,1,FALSE,FALSE,TRUE,FALSE,FALSE
Downloads/QualitasCorpus-20130901r/Systems/argouml-0.34,ToDoByPriority,org.argouml.cognitive.ui.ToDoByPriority,2.6,4,0,1,5,0,0,0,0,4,7,4,FALSE,0,0,133,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0.5,FALSE,FALSE,13,1,FALSE,FALSE,TRUE,FALSE,FALSE
Downloads/QualitasCorpus-20130901r/Systems/argouml-0.34,ToDoByType,org.argouml.cognitive.ui.ToDoByType,2.6,3,0,1,5,0,0,0,0,4,7,3,FALSE,0,0,125,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0.5,FALSE,FALSE,13,1,FALSE,FALSE,TRUE,FALSE,FALSE
Downloads/QualitasCorpus-20130901r/Systems/argouml-0.34,ToDoTreeRenderer,org.argouml.cognitive.ui.ToDoTreeRenderer,8,1,0,1,5,0,0,0.5,1,5,6,1,FALSE,0,0,129,0,0,13,0,0,0,3,0,0,13,0,0,1,0,0,0,-1,0,0,FALSE,TRUE,24,1,FALSE,FALSE,FALSE,TRUE,FALSE
Downloads/QualitasCorpus-20130901r/Systems/argouml-0.34,WizStep,org.argouml.cognitive.ui.WizStep,1.95,2,0,1,8,4,4,0,0,4,16,1,FALSE,0,1,279,11,0,9,1,6,6,20,0,4,1,0,0,0,0,0,0,0.73,0,0.09,FALSE,TRUE,39,1,FALSE,FALSE,FALSE,TRUE,FALSE
Downloads/QualitasCorpus-20130901r/Systems/argouml-0.34,WizStepChoice,org.argouml.cognitive.ui.WizStepChoice,2.67,0,0,0.5,2,4,7,0,0,5,2,0,FALSE,0,0,125,0,0,4,1,0,0,3,0,0,1,1,0,0,0,0,0,0.5,0,1,FALSE,TRUE,8,0.5,FALSE,FALSE,TRUE,FALSE,FALSE
Downloads/QualitasCorpus-20130901r/Systems/argouml-0.34,WizStepConfirm,org.argouml.cognitive.ui.WizStepConfirm,1,0,0,0.5,1,0,0,0,0,5,1,0,FALSE,0,0,70,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,2,0,FALSE,FALSE,TRUE,FALSE,FALSE
Downloads/QualitasCorpus-20130901r/Systems/argouml-0.34,WizStepCue,org.argouml.cognitive.ui.WizStepCue,1,0,0,0.5,1,0,0,0,0,5,1,0,FALSE,0,0,62,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,FALSE,TRUE,1,0,FALSE,FALSE,TRUE,FALSE,FALSE
Downloads/QualitasCorpus-20130901r/Systems/argouml-0.34,WizStepManyTextFields,org.argouml.cognitive.ui.WizStepManyTextFields,1.5,0,0,0.5,1,1,1,0,0,5,1,0,FALSE,0,0,104,1,0,3,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,1,FALSE,TRUE,3,1,FALSE,FALSE,TRUE,FALSE,FALSE
Downloads/QualitasCorpus-20130901r/Systems/argouml-0.34,WizStepTextField,org.argouml.cognitive.ui.WizStepTextField,1,0,0,0.5,1,5,7,0,0,5,1,0,FALSE,0,0,104,1,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,1,FALSE,FALSE,3,1,FALSE,FALSE,TRUE,FALSE,FALSE
Downloads/QualitasCorpus-20130901r/Systems/argouml-0.34,CheckItem,org.argouml.cognitive.checklist.CheckItem,1.07,0,0,1,0,2,2,0,1,0,0,0,FALSE,0,1,137,0,0,4,8,1,1,15,0,0,0,0,0,0,0,0,0,-1,0,0.08,FALSE,FALSE,16,0.38,FALSE,FALSE,FALSE,TRUE,FALSE
Downloads/QualitasCorpus-20130901r/Systems/argouml-0.34,Checklist,org.argouml.cognitive.checklist.Checklist,1,2,0,1,1,0,0,0,0,1,2,1,FALSE,0,1,63,0,0,1,2,1,1,6,0,0,0,0,0,0,0,0,0,-1,0,0.1,FALSE,FALSE,6,0.6,FALSE,FALSE,FALSE,TRUE,FALSE
Downloads/QualitasCorpus-20130901r/Systems/argouml-0.34,ChecklistStatus,org.argouml.cognitive.checklist.ChecklistStatus,1,0,0,1,0,1,1,0,0,2,0,0,FALSE,0,0,26,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,FALSE,FALSE,2,1,FALSE,FALSE,TRUE,FALSE,FALSE
Downloads/QualitasCorpus-20130901r/Systems/argouml-0.34,CheckManager,org.argouml.cognitive.checklist.CheckManager,2.4,1,0,1,1,0,0,0,1,0,1,1,FALSE,0,0,118,0,0,2,0,0,0,5,0,0,0,0,0,0,0,0,0,-1,0,0.17,FALSE,FALSE,12,1,FALSE,FALSE,FALSE,TRUE,FALSE
Downloads/QualitasCorpus-20130901r/Systems/argouml-0.34,SnoozeOrder,org.argouml.cognitive.critics.SnoozeOrder,1.29,0,0,1,0,2,4,0,0,0,0,0,FALSE,0,0,111,0,0,7,0,0,0,7,0,1,2,0,0,0,0,0,0,-1,0,0.2,FALSE,TRUE,9,1,FALSE,FALSE,FALSE,TRUE,FALSE
Downloads/QualitasCorpus-20130901r/Systems/argouml-0.34,Wizard,org.argouml.cognitive.critics.Wizard,1.23,1,0,1,1,17,22,0,2,0,1,1,FALSE,0,3,222,0,3,5,3,12,1,22,0,2,0,0,0,0,0,0,1,-1,0,0.28,FALSE,FALSE,27,0.89,TRUE,FALSE,FALSE,TRUE,FALSE
Downloads/QualitasCorpus-20130901r/Systems/argouml-0.34,WizardItem,org.argouml.cognitive.critics.WizardItem,0,0,0,1,0,1,3,0,0,0,0,0,FALSE,0,2,9,0,1,0,0,2,1,1,0,0,0,0,0,0,0,0,0,-1,0,1,FALSE,FALSE,0,1,TRUE,TRUE,FALSE,FALSE,FALSE
Downloads/QualitasCorpus-20130901r/Systems/argouml-0.34,ActionOpenCritics,org.argouml.cognitive.critics.ui.ActionOpenCritics,1,0,0,1,2,0,0,0,0,2,2,0,FALSE,0,0,23,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,FALSE,FALSE,2,1,FALSE,FALSE,TRUE,FALSE,FALSE
Downloads/QualitasCorpus-20130901r/Systems/argouml-0.34,CriticBrowserDialog,org.argouml.cognitive.critics.ui.CriticBrowserDialog,2.67,7,0,1,6,0,0,0,2,2,22,1,FALSE,100,0,454,8,0,32,0,0,0,18,0,1,7,0,0,0,0,0,0,1,0,0.51,FALSE,TRUE,48,1,FALSE,FALSE,TRUE,FALSE,FALSE
Downloads/QualitasCorpus-20130901r/Systems/argouml-0.34,TableCritics,org.argouml.cognitive.critics.ui.TableCritics,1.33,0,0,1,1,1,3,0,0,4,2,0,FALSE,0,0,73,0,0,2,0,0,0,6,0,0,0,0,0,0,0,0,0,-1,0,0,FALSE,FALSE,8,1,FALSE,FALSE,FALSE,TRUE,FALSE
Downloads/QualitasCorpus-20130901r/Systems/argouml-0.34,TableModelCritics,org.argouml.cognitive.critics.ui.TableModelCritics,3.17,9,0,1,3,1,2,0.5,0,1,9,3,FALSE,10,0,189,0,0,3,0,0,0,12,0,0,0,0,0,0,0,1,0,-1,0,0.13,FALSE,FALSE,38,1,FALSE,FALSE,FALSE,TRUE,FALSE
Downloads/QualitasCorpus-20130901r/Systems/argouml-0.34,FigCircleState,org.argouml.state2.diagram.FigCircleState,1,0,2,0.05,0,0,0,0,0,2,0,0,FALSE,0,1,40,2,0,2,0,2,2,6,0,2,0,0,0,0,0,0,0,1,0,0,FALSE,FALSE,6,1,TRUE,FALSE,FALSE,FALSE,FALSE
Downloads/QualitasCorpus-20130901r/Systems/argouml-0.34,FigEntryPoint,org.argouml.state2.diagram.FigEntryPoint,1.75,0,0,1,0,0,0,2,1,3,0,0,FALSE,0,0,39,0,0,1,2,0,0,4,1,0,0,1,0,0,0,0,0,0.67,0,0,FALSE,FALSE,7,0.25,FALSE,FALSE,TRUE,FALSE,FALSE
Downloads/QualitasCorpus-20130901r/Systems/argouml-0.34,FigVertex,org.argouml.state2.diagram.FigVertex,2,0,5,0.32,16,0,0,0,2,2,29,0,FALSE,0,0,443,1,0,5,5,0,0,23,0,5,0,9,0,0,0,0,0,0.18,3,0.11,FALSE,FALSE,46,0.91,FALSE,FALSE,TRUE,FALSE,FALSE
Downloads/QualitasCorpus-20130901r/Systems/argouml-0.34,FigExitPoint,org.argouml.state2.diagram.FigExitPoint,1.75,0,0,1,0,0,0,0,1,3,0,0,FALSE,0,0,40,0,0,1,2,0,0,4,0,0,0,1,0,0,0,0,0,0.67,0,0,FALSE,FALSE,7,0.33,FALSE,FALSE,TRUE,FALSE,FALSE
Downloads/QualitasCorpus-20130901r/Systems/argouml-0.34,FigRegion,org.argouml.state2.diagram.FigRegion,1,0,0,1,0,1,1,0,0,1,0,0,FALSE,0,0,23,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,-1,0,1,FALSE,FALSE,2,1,FALSE,FALSE,FALSE,TRUE,FALSE
Downloads/QualitasCorpus-20130901r/Systems/argouml-0.34,StateDiagramFactory,org.argouml.state2.diagram.StateDiagramFactory,0.5,0,0,1,1,0,0,0,0,0,1,0,FALSE,0,0,8,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,FALSE,1,1,FALSE,FALSE,TRUE,TRUE,FALSE
Downloads/QualitasCorpus-20130901r/Systems/argouml-0.34,StateDiagramGraphModel,org.argouml.state2.diagram.StateDiagramGraphModel,0.5,0,1,1,0,1,1,0,0,3,0,0,FALSE,0,0,9,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,FALSE,FALSE,1,1,FALSE,FALSE,TRUE,FALSE,FALSE
Downloads/QualitasCorpus-20130901r/Systems/argouml-0.34,UMLStateDiagram,org.argouml.state2.diagram.UMLStateDiagram,2.29,0,2,0.09,25,0,0,0.5,0,3,48,0,FALSE,0,0,231,0,0,0,1,0,0,17,0,1,0,0,0,0,0,1,0,0,1,0.01,FALSE,FALSE,39,0.89,FALSE,FALSE,TRUE,FALSE,FALSE
Downloads/QualitasCorpus-20130901r/Systems/argouml-0.34,StateDiagramModule,org.argouml.state2.StateDiagramModule,2.25,0,0,1,6,0,0,0,1,0,8,0,FALSE,0,0,51,0,0,2,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0.17,FALSE,FALSE,9,0.75,FALSE,FALSE,TRUE,TRUE,FALSE
Downloads/QualitasCorpus-20130901r/Systems/argouml-0.34,StateDiagramPropPanelFactory,org.argouml.state2.StateDiagramPropPanelFactory,1,0,0,1,1,0,0,0,0,0,1,0,FALSE,0,0,18,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,FALSE,FALSE,2,1,FALSE,FALSE,TRUE,TRUE,FALSE
Downloads/QualitasCorpus-20130901r/Systems/argouml-0.34,StructureDiagram2Module,org.argouml.structure2.StructureDiagram2Module,2,0,0,1,0,0,0,0,0,0,0,0,FALSE,0,0,29,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,8,0.75,FALSE,FALSE,TRUE,TRUE,FALSE
Downloads/QualitasCorpus-20130901r/Systems/sunflow-0.07.2,BoundingBox,org.sunflow.math.BoundingBox,3.18,6,0,1,2,20,34,1.5,1,0,12,2,FALSE,0,0,308,0,0,2,2,0,0,22,0,0,0,0,0,0,3,0,4,-1,0,0.77,FALSE,FALSE,70,0.88,FALSE,FALSE,FALSE,TRUE,FALSE
Downloads/QualitasCorpus-20130901r/Systems/sunflow-0.07.2,Point3,org.sunflow.math.Point3,1.12,3,0,1,1,9,10,0,0,0,4,1,FALSE,0,0,123,0,0,3,2,0,0,16,3,0,0,0,0,0,0,0,0,-1,0,1,FALSE,FALSE,18,0.69,FALSE,FALSE,FALSE,TRUE,FALSE
Downloads/QualitasCorpus-20130901r/Systems/sunflow-0.07.2,Vector3,org.sunflow.math.Vector3,1.19,0,0,1,0,34,54,0,1,0,0,0,FALSE,0,0,193,0,0,7,2,0,0,26,3,0,0,0,0,0,0,0,4,-1,0,0.91,FALSE,FALSE,31,0.81,FALSE,FALSE,FALSE,TRUE,FALSE
Downloads/QualitasCorpus-20130901r/Systems/sunflow-0.07.2,Matrix4,org.sunflow.math.Matrix4,1.13,8,0,1,4,23,33,0,1,0,17,3,FALSE,0,0,580,0,0,18,0,0,0,30,0,0,0,0,0,0,0,0,2,-1,0,0.88,FALSE,FALSE,34,0.93,FALSE,FALSE,FALSE,TRUE,FALSE
Downloads/QualitasCorpus-20130901r/Systems/sunflow-0.07.2,OrthoNormalBasis,org.sunflow.math.OrthoNormalBasis,1.19,4,0,1,1,20,33,0,1,0,10,1,FALSE,0,0,107,0,0,3,0,0,0,16,0,0,0,0,0,0,0,0,2,-1,0,0.83,FALSE,FALSE,19,1,FALSE,FALSE,FALSE,TRUE,FALSE
Downloads/QualitasCorpus-20130901r/Systems/sunflow-0.07.2,Point2,org.sunflow.math.Point2,1,0,0,1,0,2,2,2,0,0,0,0,FALSE,0,0,33,0,0,2,2,0,0,6,2,0,0,0,0,0,0,0,0,-1,0,1,FALSE,FALSE,6,0.2,FALSE,FALSE,FALSE,TRUE,FALSE
Downloads/QualitasCorpus-20130901r/Systems/sunflow-0.07.2,MathUtils,org.sunflow.math.MathUtils,2.86,0,0,1,0,0,0,0,0,0,0,0,FALSE,0,0,125,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,-1,0,0,FALSE,FALSE,40,1,FALSE,FALSE,FALSE,TRUE,FALSE
Downloads/QualitasCorpus-20130901r/Systems/sunflow-0.07.2,PerlinScalar,org.sunflow.math.PerlinScalar,1.59,8,0,1,3,0,0,6,3,0,8,3,FALSE,1100,0,321,0,0,5,0,0,0,34,0,0,0,0,0,0,8,0,0,-1,0,0.07,FALSE,FALSE,54,1,FALSE,FALSE,FALSE,TRUE,FALSE
Downloads/QualitasCorpus-20130901r/Systems/sunflow-0.07.2,PerlinVector,org.sunflow.math.PerlinVector,1,8,0,1,4,0,0,4,0,0,25,3,FALSE,1000,0,123,0,0,9,0,0,0,28,0,0,0,0,0,0,8,0,0,-1,0,0.41,FALSE,FALSE,28,1,FALSE,FALSE,FALSE,TRUE,FALSE
Downloads/QualitasCorpus-20130901r/Systems/sunflow-0.07.2,QMC,org.sunflow.math.QMC,2.88,0,0,1,0,0,0,0,2,0,0,0,FALSE,0,0,135,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,-1,0,0,FALSE,FALSE,23,1,FALSE,FALSE,FALSE,TRUE,FALSE
Downloads/QualitasCorpus-20130901r/Systems/sunflow-0.07.2,Solvers,org.sunflow.math.Solvers,6.33,0,0,1,0,0,0,0.5,0,0,0,0,FALSE,0,0,135,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,-1,0,0,FALSE,FALSE,19,1,FALSE,FALSE,FALSE,TRUE,FALSE
Downloads/QualitasCorpus-20130901r/Systems/sunflow-0.07.2,IntArray,org.sunflow.util.IntArray,1.29,0,0,1,0,5,9,0,1,0,0,0,FALSE,0,0,74,0,0,2,3,0,0,7,0,0,0,0,0,0,0,0,0,-1,0,0.8,FALSE,FALSE,9,0.4,FALSE,FALSE,FALSE,TRUE,FALSE
Downloads/QualitasCorpus-20130901r/Systems/sunflow-0.07.2,FastHashMap,org.sunflow.util.FastHashMap,3.78,0,0,1,1,1,1,0,1,0,1,0,FALSE,0,0,194,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,-1,8,0.54,FALSE,FALSE,34,1,FALSE,FALSE,FALSE,TRUE,FALSE
Downloads/QualitasCorpus-20130901r/Systems/sunflow-0.07.2,FloatArray,org.sunflow.util.FloatArray,1.29,0,0,1,0,3,3,0,1,0,0,0,FALSE,0,0,74,0,0,2,3,0,0,7,0,0,0,0,0,0,0,0,0,-1,0,0.8,FALSE,FALSE,9,0.4,FALSE,FALSE,FALSE,TRUE,FALSE
Downloads/QualitasCorpus-20130901r/Systems/sunflow-0.07.2,Color,org.sunflow.image.Color,1.29,0,0,1,2,46,84,0,1,0,8,0,FALSE,0,0,352,0,0,13,7,0,0,51,0,0,0,0,0,0,0,0,8,-1,0,0.61,FALSE,FALSE,66,0.71,FALSE,FALSE,FALSE,TRUE,FALSE
Downloads/QualitasCorpus-20130901r/Systems/sunflow-0.07.2,Bitmap,org.sunflow.image.Bitmap,7.25,1,0,1,3,4,9,0.5,1,0,11,1,FALSE,0,0,372,0,0,4,2,0,0,12,0,0,0,0,0,1,0,0,0,-1,0,0.73,FALSE,FALSE,87,0.67,FALSE,FALSE,FALSE,TRUE,FALSE
Downloads/QualitasCorpus-20130901r/Systems/sunflow-0.07.2,SpectralCurve,org.sunflow.image.SpectralCurve,1,0,0,1,1,1,1,0,1,0,2,0,FALSE,0,1,114,0,1,6,0,5,5,2,0,0,0,0,0,0,0,0,0,-1,0,0,FALSE,FALSE,2,1,TRUE,FALSE,FALSE,TRUE,FALSE
Downloads/QualitasCorpus-20130901r/Systems/sunflow-0.07.2,RegularSpectralCurve,org.sunflow.image.RegularSpectralCurve,2,0,0,1,0,2,2,0,1,1,0,0,FALSE,0,0,25,0,0,5,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,FALSE,TRUE,4,1,FALSE,FALSE,TRUE,FALSE,FALSE
Downloads/QualitasCorpus-20130901r/Systems/sunflow-0.07.2,IrregularSpectralCurve,org.sunflow.image.IrregularSpectralCurve,5.5,0,0,1,0,1,1,0,1,1,0,0,FALSE,0,0,38,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,FALSE,11,1,FALSE,FALSE,TRUE,FALSE,FALSE
Downloads/QualitasCorpus-20130901r/Systems/sunflow-0.07.2,XYZColor,org.sunflow.image.XYZColor,1.12,0,0,1,0,4,5,0,0,0,0,0,FALSE,0,0,45,0,0,3,3,0,0,8,0,0,0,0,0,0,0,0,0,-1,0,0.8,FALSE,FALSE,9,0.5,FALSE,FALSE,FALSE,TRUE,FALSE
Downloads/QualitasCorpus-20130901r/Systems/sunflow-0.07.2,BlackbodySpectrum,org.sunflow.image.BlackbodySpectrum,1,0,0,1,0,0,0,0,0,1,0,0,FALSE,0,0,12,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,FALSE,2,1,FALSE,FALSE,TRUE,FALSE,FALSE
Downloads/QualitasCorpus-20130901r/Systems/sunflow-0.07.2,ChromaticitySpectrum,org.sunflow.image.ChromaticitySpectrum,1,3,0,1,2,0,0,0.5,3,1,5,1,FALSE,0,0,52,1,0,11,0,0,0,3,0,0,0,0,0,0,1,0,0,0.5,0,0,FALSE,FALSE,3,1,FALSE,FALSE,TRUE,FALSE,FALSE
Downloads/QualitasCorpus-20130901r/Systems/sunflow-0.07.2,ConstantSpectralCurve,org.sunflow.image.ConstantSpectralCurve,1,0,0,1,0,0,0,0,0,1,0,0,FALSE,0,0,11,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,FALSE,2,1,FALSE,FALSE,TRUE,FALSE,FALSE
Downloads/QualitasCorpus-20130901r/Systems/sunflow-0.07.2,RGBSpace,org.sunflow.image.RGBSpace,1.91,4,0,1,3,3,5,0.5,1,0,7,2,FALSE,0,0,186,0,0,41,0,0,0,11,0,0,6,0,0,0,1,0,0,-1,0,0.11,FALSE,TRUE,21,0.5,FALSE,FALSE,FALSE,TRUE,FALSE
